timestamp,status,numtx
80058,0,1
80096,0,1
80138,0,1
80175,0,1
80219,0,1
80257,0,1
80295,0,1
80340,0,1
80386,0,1
80424,0,1
80462,0,1
80499,5,1
80535,0,1
80573,0,1
80617,5,1
80645,0,1
80685,0,1
80723,0,1
80761,0,1
80798,0,1
80840,0,1
80885,0,1
80936,0,1
80974,0,1
81020,0,1
81058,0,1
81096,0,1
81135,0,1
81173,0,1
81217,0,1
81255,0,1
81293,0,1
81338,0,1
81422,0,1
81460,0,1
81517,0,1
81555,0,1
81592,0,1
81638,0,1
81675,0,1
81718,0,1
81756,0,1
81794,5,1
81821,5,1
81862,0,1
81921,0,1
81959,5,1
81986,0,1
82035,0,1
82073,0,1
82117,0,1
82155,5,1
82184,0,1
82222,0,1
82260,0,1
82297,0,1
82338,0,1
82384,0,1
82422,5,1
82450,0,1
82487,0,1
82534,0,1
82572,0,1
82617,0,1
82655,0,1
82693,0,1
82737,0,1
82775,0,1
82818,0,1
82856,0,1
82894,0,1
82936,0,1
82974,0,1
83021,0,1
83059,0,1
83116,0,1
83154,0,1
83192,0,1
83262,0,1
83314,0,1
83352,0,1
83390,0,1
83436,5,1
83464,5,1
83491,0,1
83534,0,1
83572,0,1
83616,0,1
83654,0,1
83692,0,1
83736,0,1
83773,0,1
83816,0,1
83854,0,1
83891,0,1
83959,0,1
84017,0,1
84055,0,1
84093,0,1
84136,0,1
84183,0,1
84221,0,1
84259,0,1
84297,0,1
84338,0,1
84383,0,1
84421,0,1
84459,0,1
84518,0,1
84556,0,1
84618,0,1
84657,0,1
84695,5,1
84722,0,1
84760,0,1
84817,0,1
84855,0,1
84893,0,1
84935,0,1
84973,0,1
85016,0,1
85054,0,1
85091,0,1
85135,0,1
85172,5,1
85217,0,1
85255,0,1
85313,0,1
85351,0,1
85389,0,1
85436,0,1
85482,0,1
85520,0,1
85558,0,1
85616,0,1
85654,0,1
85692,5,1
85719,0,1
85757,0,1
85794,0,1
85837,0,1
85882,0,1
85920,0,1
85958,0,1
86034,0,1
86073,0,1
86117,0,1
86155,0,1
86193,0,1
86236,0,1
86283,0,1
86321,5,1
86348,0,1
86386,0,1
86423,0,1
86461,0,1
86518,0,1
86556,0,1
86594,0,1
86637,0,1
86681,5,1
86719,0,1
86757,0,1
86794,0,1
86836,0,1
86874,0,1
86913,0,1
86951,0,1
86989,0,1
87033,5,1
87061,0,1
87116,5,1
87146,0,1
87183,0,1
87221,0,1
87259,0,1
87314,5,1
87344,0,1
87382,0,1
87420,0,1
87458,0,1
87517,0,1
87555,0,1
87593,0,1
87635,0,1
87681,0,1
87719,0,1
87757,0,1
87818,0,1
87856,5,1
87883,0,1
87931,0,1
87969,0,1
88015,0,1
88056,0,1
88140,0,1
88180,5,1
88216,0,1
88254,0,1
88291,0,1
88334,0,1
88371,0,1
88422,0,1
88460,5,1
88487,0,1
88531,0,1
88569,0,1
88613,5,1
88644,0,1
88681,0,1
88719,0,1
88757,0,1
88815,0,1
88853,0,1
88891,0,1
88933,0,1
88971,0,1
89013,5,1
89044,0,1
89081,0,1
89119,0,1
89157,0,1
89216,0,1
89253,5,1
89280,0,1
89318,0,1
89356,0,1
89393,5,1
89420,5,1
89450,0,1
89488,0,1
89532,0,1
89570,0,1
89614,0,1
89652,0,1
89690,0,1
89732,5,1
89759,0,1
89815,0,1
89853,0,1
89891,0,1
89932,0,1
89970,5,1
90016,0,1
90054,0,1
90112,0,1
90150,5,1
90232,0,1
90270,0,1
90314,0,1
90352,0,1
90389,0,1
90432,0,1
90470,0,1
90513,0,1
90551,0,1
90589,0,1
90632,5,1
90660,0,1
90716,0,1
90754,0,1
90792,0,1
90833,5,1
90860,0,1
90916,0,1
90954,0,1
91014,0,1
91052,0,1
91090,5,1
91117,0,1
91155,0,1
91213,0,1
91255,0,1
91292,0,1
91334,0,1
91380,0,1
91418,5,1
91446,0,1
91483,0,1
91529,0,1
91567,0,1
91611,0,1
91649,0,1
91687,0,1
91731,0,1
91769,0,1
91813,0,1
91851,5,1
91878,0,1
91916,0,1
91954,0,1
92013,5,1
92040,0,1
92079,0,1
92129,0,1
92167,0,1
92211,0,1
92249,0,1
92331,0,1
92369,0,1
92413,0,1
92451,0,1
92489,0,1
92531,0,1
92569,0,1
92612,0,1
92650,0,1
92688,0,1
92731,0,1
92768,0,1
92812,0,1
92850,0,1
92887,0,1
92931,0,1
92968,0,1
93014,0,1
93053,0,1
93110,0,1
93148,0,1
93213,0,1
93251,0,1
93290,0,1
93332,0,1
93370,0,1
93414,0,1
93452,0,1
93490,0,1
93532,0,1
93578,0,1
93615,0,1
93653,0,1
93691,0,1
93732,0,1
93770,0,1
93809,0,1
93847,0,1
93910,0,1
93948,0,1
93986,0,1
94029,5,1
94057,0,1
94108,0,1
94145,0,1
94183,0,1
94220,0,1
94258,0,1
94314,0,1
94357,0,1
94411,0,1
94449,0,1
94487,0,1
94529,5,1
94556,0,1
94612,0,1
94650,0,1
94688,5,1
94715,0,1
94753,0,1
94791,0,1
94832,0,1
94877,0,1
94915,0,1
94953,0,1
95012,0,1
95050,0,1
95113,0,1
95151,0,1
95188,0,1
95231,0,1
95268,0,1
95306,5,1
95334,0,1
95376,0,1
95414,0,1
95452,0,1
95489,0,1
95533,0,1
95577,0,1
95615,0,1
95653,0,1
95690,0,1
95731,0,1
95777,0,1
95815,0,1
95853,0,1
95911,0,1
95977,5,1
96009,0,1
96046,0,1
96084,0,1
96129,0,1
96176,0,1
96214,5,1
96243,0,1
96281,0,1
96330,0,1
96378,0,1
96417,0,1
96476,0,1
96514,0,1
96552,0,1
96589,0,1
96630,0,1
96676,0,1
96714,0,1
96752,0,1
96810,0,1
96848,5,1
96875,0,1
96913,0,1
96951,0,1
97010,0,1
97048,0,1
97086,0,1
97128,0,1
97166,0,1
97210,0,1
97248,0,1
97286,0,1
97330,0,1
97376,0,1
97414,5,1
97442,0,1
97480,0,1
97530,0,1
97567,0,1
97610,0,1
97649,0,1
97687,5,1
97714,0,1
97777,5,1
97810,5,1
97838,0,1
97876,0,1
97925,0,1
97963,0,1
98009,0,1
98047,0,1
98085,0,1
98127,0,1
98165,5,1
98211,0,1
98249,0,1
98306,0,1
98344,0,1
98382,0,1
98427,5,1
98454,0,1
98509,5,1
98537,0,1
98627,0,1
98665,0,1
98711,0,1
98749,0,1
98787,5,1
98814,5,1
98842,0,1
98881,5,1
98911,0,1
98949,0,1
99010,0,1
99048,0,1
99085,0,1
99127,0,1
99165,0,1
99209,0,1
99247,0,1
99285,0,1
99327,0,1
99364,0,1
99415,0,1
99453,0,1
99508,0,1
99546,0,1
99584,0,1
99627,0,1
99665,0,1
99705,0,1
99743,0,1
99780,0,1
99826,5,1
99853,0,1
99905,0,1
99942,0,1
99980,0,1
100026,0,1
100065,0,1
100109,0,1
100147,0,1
100185,0,1
100227,0,1
100265,0,1
100308,0,1
100345,0,1
100383,0,1
100427,0,1
100464,0,1
100508,0,1
100546,5,1
100574,0,1
100612,0,1
100650,0,1
100706,0,1
100745,0,1
100826,0,1
100864,0,1
100904,0,1
100942,0,1
100980,0,1
101026,0,1
101064,5,1
101110,0,1
101148,0,1
101186,0,1
101233,0,1
101273,0,1
101312,0,1
101351,0,1
101410,0,1
101448,0,1
101486,0,1
101525,0,1
101573,0,1
101611,0,1
101649,0,1
101708,0,1
101746,0,1
101783,5,1
101810,0,1
101848,0,1
101886,0,1
101982,0,1
102027,0,1
102073,0,1
102111,0,1
102149,5,1
102176,0,1
102223,0,1
102261,0,1
